time,P,G(i),H_sun,T2m,WS10m,Int,ac_power_kw
2019-11-28 08:10:00,277.16,89.9,16.39,14.05,1.45,0.0,0.27716
2019-11-28 09:10:00,942.75,262.87,21.83,14.18,1.17,0.0,0.94275
2019-11-28 10:10:00,1448.1,392.91,24.78,14.67,2.62,0.0,1.4481
2019-11-28 11:10:00,613.17,178.15,24.89,14.71,1.79,0.0,0.61317
2019-11-28 12:10:00,315.99,100.49,22.14,14.48,1.24,0.0,0.31599
2019-11-28 13:10:00,239.58,80.0,16.87,14.61,1.31,0.0,0.23958000000000002
2019-11-28 14:10:00,22.0,15.61,9.59,14.68,2.34,0.0,0.022
2019-11-28 15:10:00,0.0,0.0,0.0,14.3,2.76,0.0,0.0
2019-11-28 16:10:00,0.0,0.0,0.0,14.0,2.07,0.0,0.0
2019-11-28 17:10:00,0.0,0.0,0.0,13.64,0.76,0.0,0.0
2019-11-28 18:10:00,0.0,0.0,0.0,12.88,1.1,0.0,0.0
2019-11-28 19:10:00,0.0,0.0,0.0,12.98,2.76,0.0,0.0
2019-11-28 20:10:00,0.0,0.0,0.0,12.9,2.62,0.0,0.0
2019-11-28 21:10:00,0.0,0.0,0.0,12.73,1.86,0.0,0.0
2019-11-28 22:10:00,0.0,0.0,0.0,12.66,1.66,0.0,0.0
2019-11-28 23:10:00,0.0,0.0,0.0,12.74,2.14,0.0,0.0
2019-11-29 00:10:00,0.0,0.0,0.0,12.86,1.24,0.0,0.0
2019-11-29 01:10:00,0.0,0.0,0.0,12.91,0.14,0.0,0.0
2019-11-29 02:10:00,0.0,0.0,0.0,12.77,2.41,0.0,0.0
2019-11-29 03:10:00,0.0,0.0,0.0,12.35,3.45,0.0,0.0
2019-11-29 04:10:00,0.0,0.0,0.0,12.03,2.69,0.0,0.0
2019-11-29 05:10:00,0.0,0.0,0.0,11.98,2.9,0.0,0.0
2019-11-29 06:10:00,0.0,0.0,0.0,12.25,2.76,0.0,0.0
2019-11-29 07:10:00,649.84,192.28,8.8,12.37,2.14,0.0,0.6498400000000001
2019-11-29 08:10:00,1240.65,339.34,16.2,12.9,1.93,0.0,1.24065
2019-11-29 09:10:00,1925.32,520.81,21.64,12.78,1.52,0.0,1.92532
2019-11-29 10:10:00,1533.56,415.73,24.6,13.27,1.52,0.0,1.53356
2019-11-29 11:10:00,1429.65,384.4,24.73,13.13,3.17,0.0,1.42965
2019-11-29 12:10:00,813.64,227.76,22.0,13.21,2.14,0.0,0.81364
2019-11-29 13:10:00,534.92,156.56,16.75,13.34,2.48,0.0,0.53492
2019-11-29 14:10:00,730.22,212.43,9.5,12.99,3.52,0.0,0.73022
2019-11-29 15:10:00,0.0,0.0,0.0,12.75,3.38,0.0,0.0
2019-11-29 16:10:00,0.0,0.0,0.0,12.63,3.1,0.0,0.0
2019-11-29 17:10:00,0.0,0.0,0.0,12.81,3.31,0.0,0.0
2019-11-29 18:10:00,0.0,0.0,0.0,12.66,4.34,0.0,0.0
2019-11-29 19:10:00,0.0,0.0,0.0,12.34,4.21,0.0,0.0
2019-11-29 20:10:00,0.0,0.0,0.0,12.34,3.72,0.0,0.0
2019-11-29 21:10:00,0.0,0.0,0.0,11.9,3.17,0.0,0.0
2019-11-29 22:10:00,0.0,0.0,0.0,11.69,2.0,0.0,0.0
2019-11-29 23:10:00,0.0,0.0,0.0,11.33,1.45,0.0,0.0
2019-11-30 00:10:00,0.0,0.0,0.0,11.18,2.9,0.0,0.0
2019-11-30 01:10:00,0.0,0.0,0.0,10.99,2.76,0.0,0.0
2019-11-30 02:10:00,0.0,0.0,0.0,10.5,2.69,0.0,0.0
2019-11-30 03:10:00,0.0,0.0,0.0,10.34,3.1,0.0,0.0
2019-11-30 04:10:00,0.0,0.0,0.0,10.17,3.24,0.0,0.0
2019-11-30 05:10:00,0.0,0.0,0.0,10.0,3.17,0.0,0.0
2019-11-30 06:10:00,0.0,0.0,0.0,10.06,2.83,0.0,0.0
2019-11-30 07:10:00,863.78,248.76,8.62,10.38,2.76,0.0,0.86378
2019-11-30 08:10:00,1616.8,434.46,16.01,11.27,2.76,0.0,1.6168
2019-11-30 09:10:00,2182.46,576.96,21.46,11.43,3.93,0.0,2.18246
2019-11-30 10:10:00,2594.61,690.64,24.43,12.38,3.86,0.0,2.5946100000000003
2019-11-30 11:10:00,2477.12,661.9,24.57,12.4,3.24,0.0,2.4771199999999998
2019-11-30 12:10:00,2290.41,607.66,21.86,12.32,4.07,0.0,2.29041
2019-11-30 13:10:00,1734.7,463.37,16.64,12.32,4.41,0.0,1.7347000000000001
2019-11-30 14:10:00,815.31,234.09,9.41,12.06,4.21,0.0,0.81531
2019-11-30 15:10:00,0.0,0.0,0.0,11.31,3.93,0.0,0.0
2019-11-30 16:10:00,0.0,0.0,0.0,10.69,4.21,0.0,0.0
2019-11-30 17:10:00,0.0,0.0,0.0,10.16,3.86,0.0,0.0
2019-11-30 18:10:00,0.0,0.0,0.0,9.71,3.79,0.0,0.0
2019-11-30 19:10:00,0.0,0.0,0.0,9.42,3.72,0.0,0.0
2019-11-30 20:10:00,0.0,0.0,0.0,8.98,3.72,0.0,0.0
2019-11-30 21:10:00,0.0,0.0,0.0,8.77,3.72,0.0,0.0
2019-11-30 22:10:00,0.0,0.0,0.0,8.84,4.14,0.0,0.0
2019-11-30 23:10:00,0.0,0.0,0.0,8.67,3.86,0.0,0.0
2019-12-01 00:10:00,0.0,0.0,0.0,8.49,3.93,0.0,0.0
2019-12-01 01:10:00,0.0,0.0,0.0,8.31,4.14,0.0,0.0
2019-12-01 02:10:00,0.0,0.0,0.0,7.89,3.72,0.0,0.0
2019-12-01 03:10:00,0.0,0.0,0.0,7.64,3.52,0.0,0.0
2019-12-01 04:10:00,0.0,0.0,0.0,7.52,3.52,0.0,0.0
2019-12-01 05:10:00,0.0,0.0,0.0,7.48,3.52,0.0,0.0
2019-12-01 06:10:00,0.0,0.0,0.0,7.5,3.38,0.0,0.0
2019-12-01 07:10:00,820.4,234.21,8.44,7.78,3.45,0.0,0.8204
2019-12-01 08:10:00,1526.58,405.17,15.83,8.88,3.24,0.0,1.5265799999999998
2019-12-01 09:10:00,1903.95,502.53,21.28,9.97,2.97,0.0,1.90395
2019-12-01 10:10:00,2449.12,649.74,24.26,10.82,3.1,0.0,2.4491199999999997
2019-12-01 11:10:00,2227.82,590.82,24.42,11.51,3.31,0.0,2.2278200000000004
2019-12-01 12:10:00,2015.5,534.14,21.73,11.95,3.79,0.0,2.0155
2019-12-01 13:10:00,1463.08,392.17,16.53,12.17,4.28,0.0,1.46308
2019-12-01 14:10:00,714.28,207.08,9.33,12.18,4.62,0.0,0.71428
2019-12-01 15:10:00,0.0,0.0,0.0,11.76,4.97,0.0,0.0
2019-12-01 16:10:00,0.0,0.0,0.0,11.67,5.38,0.0,0.0
2019-12-01 17:10:00,0.0,0.0,0.0,11.51,5.72,0.0,0.0
2019-12-01 18:10:00,0.0,0.0,0.0,11.49,5.93,0.0,0.0
2019-12-01 19:10:00,0.0,0.0,0.0,11.54,6.07,0.0,0.0
2019-12-01 20:10:00,0.0,0.0,0.0,11.57,5.93,0.0,0.0
2019-12-01 21:10:00,0.0,0.0,0.0,11.58,6.41,0.0,0.0
2019-12-01 22:10:00,0.0,0.0,0.0,11.53,6.14,0.0,0.0
2019-12-01 23:10:00,0.0,0.0,0.0,11.02,6.76,0.0,0.0
2019-12-02 00:10:00,0.0,0.0,0.0,10.79,7.1,0.0,0.0
2019-12-02 01:10:00,0.0,0.0,0.0,10.69,7.03,0.0,0.0
2019-12-02 02:10:00,0.0,0.0,0.0,10.89,7.79,0.0,0.0
2019-12-02 03:10:00,0.0,0.0,0.0,11.17,8.14,0.0,0.0
2019-12-02 04:10:00,0.0,0.0,0.0,11.41,8.0,0.0,0.0
2019-12-02 05:10:00,0.0,0.0,0.0,11.72,7.93,0.0,0.0
2019-12-02 06:10:00,0.0,0.0,0.0,11.94,8.0,0.0,0.0
2019-12-02 07:10:00,19.8,14.63,8.26,12.14,8.21,0.0,0.0198
2019-12-02 08:10:00,146.48,53.66,15.66,12.54,8.41,0.0,0.14648
2019-12-02 09:10:00,167.36,59.52,21.11,12.76,8.07,0.0,0.16736
2019-12-02 10:10:00,178.6,62.44,24.1,12.09,7.66,0.0,0.17859999999999998
2019-12-02 11:10:00,321.03,100.49,24.27,12.65,7.52,0.0,0.32103
2019-12-02 12:10:00,142.56,52.69,21.61,12.99,7.03,0.0,0.14256
2019-12-02 13:10:00,65.79,30.25,16.44,13.5,6.55,0.0,0.06579
2019-12-02 14:10:00,123.44,47.54,9.25,13.84,6.21,0.0,0.12344
2019-12-02 15:10:00,0.0,0.0,0.0,14.13,5.72,0.0,0.0
2019-12-02 16:10:00,0.0,0.0,0.0,14.31,4.76,0.0,0.0
2019-12-02 17:10:00,0.0,0.0,0.0,14.26,4.28,0.0,0.0
2019-12-02 18:10:00,0.0,0.0,0.0,14.09,3.86,0.0,0.0
2019-12-02 19:10:00,0.0,0.0,0.0,14.26,2.97,0.0,0.0
2019-12-02 20:10:00,0.0,0.0,0.0,14.32,3.45,0.0,0.0
2019-12-02 21:10:00,0.0,0.0,0.0,13.89,5.03,0.0,0.0
2019-12-02 22:10:00,0.0,0.0,0.0,10.98,5.45,0.0,0.0
2019-12-02 23:10:00,0.0,0.0,0.0,10.03,6.14,0.0,0.0
2019-12-03 00:10:00,0.0,0.0,0.0,9.65,6.41,0.0,0.0
2019-12-03 01:10:00,0.0,0.0,0.0,9.39,6.21,0.0,0.0
2019-12-03 02:10:00,0.0,0.0,0.0,8.88,6.14,0.0,0.0
2019-12-03 03:10:00,0.0,0.0,0.0,8.54,6.62,0.0,0.0
2019-12-03 04:10:00,0.0,0.0,0.0,8.32,6.62,0.0,0.0
2019-12-03 05:10:00,0.0,0.0,0.0,8.03,6.14,0.0,0.0
2019-12-03 06:10:00,0.0,0.0,0.0,7.73,5.79,0.0,0.0
2019-12-03 07:10:00,107.19,41.88,8.09,7.53,5.45,0.0,0.10719
2019-12-03 08:10:00,1640.74,429.74,15.49,7.7,5.03,0.0,1.64074
2019-12-03 09:10:00,2047.0,529.91,20.94,8.02,4.9,0.0,2.047
2019-12-03 10:10:00,2439.95,635.1,23.94,9.04,4.62,0.0,2.4399499999999996
2019-12-03 11:10:00,2353.95,612.47,24.13,9.29,4.83,0.0,2.3539499999999998
2019-12-03 12:10:00,2202.66,573.55,21.5,9.32,4.83,0.0,2.20266
2019-12-03 13:10:00,1738.22,455.98,16.35,9.25,5.52,0.0,1.73822
2019-12-03 14:10:00,890.96,250.44,9.19,8.85,5.72,0.0,0.8909600000000001
2019-12-03 15:10:00,0.0,0.0,0.0,8.37,5.86,0.0,0.0
2019-12-03 16:10:00,0.0,0.0,0.0,7.66,5.79,0.0,0.0
2019-12-03 17:10:00,0.0,0.0,0.0,7.11,5.72,0.0,0.0
2019-12-03 18:10:00,0.0,0.0,0.0,6.49,5.38,0.0,0.0
2019-12-03 19:10:00,0.0,0.0,0.0,6.11,5.24,0.0,0.0
2019-12-03 20:10:00,0.0,0.0,0.0,5.62,5.03,0.0,0.0
2019-12-03 21:10:00,0.0,0.0,0.0,5.21,5.03,0.0,0.0
2019-12-03 22:10:00,0.0,0.0,0.0,4.82,4.83,0.0,0.0
2019-12-03 23:10:00,0.0,0.0,0.0,4.6,4.83,0.0,0.0
2019-12-04 00:10:00,0.0,0.0,0.0,4.51,4.76,0.0,0.0
2019-12-04 01:10:00,0.0,0.0,0.0,4.43,4.9,0.0,0.0
2019-12-04 02:10:00,0.0,0.0,0.0,4.17,4.83,0.0,0.0
2019-12-04 03:10:00,0.0,0.0,0.0,3.95,4.76,0.0,0.0
2019-12-04 04:10:00,0.0,0.0,0.0,3.77,4.76,0.0,0.0
2019-12-04 05:10:00,0.0,0.0,0.0,3.68,4.48,0.0,0.0
2019-12-04 06:10:00,0.0,0.0,0.0,3.5,3.86,0.0,0.0
2019-12-04 07:10:00,842.67,236.51,7.93,3.51,3.93,0.0,0.8426699999999999
2019-12-04 08:10:00,1690.38,437.98,15.32,4.27,3.79,0.0,1.6903800000000002
2019-12-04 09:10:00,2216.61,570.49,20.78,5.24,3.66,0.0,2.21661
2019-12-04 10:10:00,2670.08,699.61,23.79,6.74,2.69,0.0,2.67008
2019-12-04 11:10:00,2643.7,693.09,24.0,7.62,3.03,0.0,2.6437
2019-12-04 12:10:00,2375.37,624.48,21.39,8.27,2.83,0.0,2.3753699999999998
2019-12-04 13:10:00,1719.54,457.74,16.26,8.68,2.07,0.0,1.71954
2019-12-04 14:10:00,827.32,235.75,9.12,8.78,1.59,0.0,0.82732
2019-12-04 15:10:00,0.0,0.0,0.0,8.03,1.52,0.0,0.0
2019-12-04 16:10:00,0.0,0.0,0.0,7.66,2.07,0.0,0.0
2019-12-04 17:10:00,0.0,0.0,0.0,7.36,2.28,0.0,0.0
2019-12-04 18:10:00,0.0,0.0,0.0,6.93,2.34,0.0,0.0
2019-12-04 19:10:00,0.0,0.0,0.0,6.65,2.69,0.0,0.0
2019-12-04 20:10:00,0.0,0.0,0.0,6.3,2.62,0.0,0.0
2019-12-04 21:10:00,0.0,0.0,0.0,6.08,2.28,0.0,0.0
2019-12-04 22:10:00,0.0,0.0,0.0,5.78,2.21,0.0,0.0
2019-12-04 23:10:00,0.0,0.0,0.0,5.66,2.83,0.0,0.0
2019-12-05 00:10:00,0.0,0.0,0.0,5.61,3.03,0.0,0.0
2019-12-05 01:10:00,0.0,0.0,0.0,5.82,3.03,0.0,0.0
2019-12-05 02:10:00,0.0,0.0,0.0,6.02,3.24,0.0,0.0
2019-12-05 03:10:00,0.0,0.0,0.0,6.3,3.24,0.0,0.0
2019-12-05 04:10:00,0.0,0.0,0.0,6.63,2.28,0.0,0.0
2019-12-05 05:10:00,0.0,0.0,0.0,6.86,2.07,0.0,0.0
2019-12-05 06:10:00,0.0,0.0,0.0,7.0,2.21,0.0,0.0
2019-12-05 07:10:00,779.31,224.96,7.77,7.48,2.34,0.0,0.77931
2019-12-05 08:10:00,1593.81,424.72,15.16,8.58,2.41,0.0,1.59381
2019-12-05 09:10:00,2119.05,562.66,20.62,9.57,2.14,0.0,2.11905
2019-12-05 10:10:00,2167.52,576.59,23.65,9.92,2.0,0.0,2.16752
2019-12-05 11:10:00,1711.12,456.79,23.88,10.22,1.52,0.0,1.71112
2019-12-05 12:10:00,1412.68,379.45,21.29,10.42,1.31,0.0,1.4126800000000002
2019-12-05 13:10:00,1350.94,365.55,16.19,10.56,1.38,0.0,1.35094
2019-12-05 14:10:00,873.54,250.47,9.07,10.49,1.45,0.0,0.87354
2019-12-05 15:10:00,0.0,0.0,0.0,9.77,1.79,0.0,0.0
2019-12-05 16:10:00,0.0,0.0,0.0,9.45,1.93,0.0,0.0
2019-12-05 17:10:00,0.0,0.0,0.0,9.12,1.79,0.0,0.0
2019-12-05 18:10:00,0.0,0.0,0.0,9.06,1.52,0.0,0.0
2019-12-05 19:10:00,0.0,0.0,0.0,9.0,1.31,0.0,0.0
2019-12-05 20:10:00,0.0,0.0,0.0,9.05,1.45,0.0,0.0
2019-12-05 21:10:00,0.0,0.0,0.0,9.17,1.72,0.0,0.0
2019-12-05 22:10:00,0.0,0.0,0.0,8.32,2.21,0.0,0.0
2019-12-05 23:10:00,0.0,0.0,0.0,8.38,2.69,0.0,0.0
2019-12-06 00:10:00,0.0,0.0,0.0,8.28,2.97,0.0,0.0
2019-12-06 01:10:00,0.0,0.0,0.0,8.24,3.03,0.0,0.0
2019-12-06 02:10:00,0.0,0.0,0.0,8.32,2.55,0.0,0.0
2019-12-06 03:10:00,0.0,0.0,0.0,8.08,2.62,0.0,0.0
2019-12-06 04:10:00,0.0,0.0,0.0,8.21,2.9,0.0,0.0
2019-12-06 05:10:00,0.0,0.0,0.0,8.64,2.97,0.0,0.0
2019-12-06 06:10:00,0.0,0.0,0.0,8.79,2.97,0.0,0.0
2019-12-06 07:10:00,120.02,46.02,7.61,9.22,3.24,0.0,0.12002
2019-12-06 08:10:00,243.18,79.27,15.01,9.85,3.38,0.0,0.24318
2019-12-06 09:10:00,319.19,99.52,20.48,10.69,3.17,0.0,0.31919
2019-12-06 10:10:00,628.74,178.61,23.51,11.0,3.24,0.0,0.62874
2019-12-06 11:10:00,132.98,49.76,23.76,11.48,2.76,0.0,0.13298
2019-12-06 12:10:00,122.4,46.83,21.2,11.81,2.48,0.0,0.12240000000000001
2019-12-06 13:10:00,108.72,42.93,16.12,12.03,2.76,0.0,0.10872
2019-12-06 14:10:00,59.98,28.29,9.02,12.06,2.83,0.0,0.05998
2019-12-06 15:10:00,0.0,0.0,0.0,11.86,2.97,0.0,0.0
2019-12-06 16:10:00,0.0,0.0,0.0,11.81,2.9,0.0,0.0
2019-12-06 17:10:00,0.0,0.0,0.0,11.98,3.1,0.0,0.0
2019-12-06 18:10:00,0.0,0.0,0.0,11.82,3.03,0.0,0.0
2019-12-06 19:10:00,0.0,0.0,0.0,11.82,2.9,0.0,0.0
2019-12-06 20:10:00,0.0,0.0,0.0,11.69,2.69,0.0,0.0
2019-12-06 21:10:00,0.0,0.0,0.0,11.68,2.69,0.0,0.0
2019-12-06 22:10:00,0.0,0.0,0.0,10.98,3.79,0.0,0.0
2019-12-06 23:10:00,0.0,0.0,0.0,10.64,3.03,0.0,0.0
2019-12-07 00:10:00,0.0,0.0,0.0,10.34,3.1,0.0,0.0
2019-12-07 01:10:00,0.0,0.0,0.0,10.11,2.62,0.0,0.0
2019-12-07 02:10:00,0.0,0.0,0.0,9.96,2.41,0.0,0.0
2019-12-07 03:10:00,0.0,0.0,0.0,9.92,2.0,0.0,0.0
2019-12-07 04:10:00,0.0,0.0,0.0,10.05,1.72,0.0,0.0
2019-12-07 05:10:00,0.0,0.0,0.0,10.2,1.59,0.0,0.0
2019-12-07 06:10:00,0.0,0.0,0.0,10.18,1.17,0.0,0.0
2019-12-07 07:10:00,651.33,194.34,7.46,10.22,0.9,0.0,0.6513300000000001
2019-12-07 08:10:00,926.68,256.8,14.86,10.78,0.76,0.0,0.92668
2019-12-07 09:10:00,471.69,139.91,20.34,11.48,0.34,0.0,0.47169
2019-12-07 10:10:00,571.86,165.89,23.39,12.14,1.1,0.0,0.57186
2019-12-07 11:10:00,1028.12,282.14,23.66,12.31,1.59,0.0,1.02812
2019-12-07 12:10:00,101.79,40.98,21.11,12.37,2.21,0.0,0.10179
2019-12-07 13:10:00,56.79,27.32,16.06,12.33,2.55,0.0,0.05679
2019-12-07 14:10:00,27.63,17.56,8.98,12.53,2.83,0.0,0.02763
2019-12-07 15:10:00,0.0,0.0,0.0,12.35,2.76,0.0,0.0
2019-12-07 16:10:00,0.0,0.0,0.0,12.42,2.0,0.0,0.0
2019-12-07 17:10:00,0.0,0.0,0.0,11.97,1.45,0.0,0.0
2019-12-07 18:10:00,0.0,0.0,0.0,11.41,1.17,0.0,0.0
2019-12-07 19:10:00,0.0,0.0,0.0,11.28,1.31,0.0,0.0
2019-12-07 20:10:00,0.0,0.0,0.0,11.34,1.38,0.0,0.0
2019-12-07 21:10:00,0.0,0.0,0.0,11.19,1.31,0.0,0.0
2019-12-07 22:10:00,0.0,0.0,0.0,10.69,1.52,0.0,0.0
2019-12-07 23:10:00,0.0,0.0,0.0,10.45,1.52,0.0,0.0
2019-12-08 00:10:00,0.0,0.0,0.0,10.19,1.66,0.0,0.0
2019-12-08 01:10:00,0.0,0.0,0.0,9.7,2.21,0.0,0.0
2019-12-08 02:10:00,0.0,0.0,0.0,9.15,2.55,0.0,0.0
2019-12-08 03:10:00,0.0,0.0,0.0,8.58,2.83,0.0,0.0
2019-12-08 04:10:00,0.0,0.0,0.0,8.27,3.1,0.0,0.0
2019-12-08 05:10:00,0.0,0.0,0.0,8.05,3.1,0.0,0.0
2019-12-08 06:10:00,0.0,0.0,0.0,7.79,2.83,0.0,0.0
2019-12-08 07:10:00,672.03,196.85,7.31,7.57,2.76,0.0,0.67203
2019-12-08 08:10:00,1490.0,396.51,14.71,8.18,2.69,0.0,1.49
2019-12-08 09:10:00,1532.3,406.17,20.2,9.32,2.28,0.0,1.5323
2019-12-08 10:10:00,888.52,244.59,23.26,10.75,1.79,0.0,0.88852
2019-12-08 11:10:00,2101.9,566.28,23.55,11.48,1.38,0.0,2.1019
2019-12-08 12:10:00,1905.75,513.63,21.03,11.88,1.45,0.0,1.90575
2019-12-08 13:10:00,142.78,52.69,16.0,12.13,1.72,0.0,0.14278
2019-12-08 14:10:00,72.5,32.2,8.94,12.15,1.93,0.0,0.0725
2019-12-08 15:10:00,0.0,0.0,0.0,12.06,1.72,0.0,0.0
2019-12-08 16:10:00,0.0,0.0,0.0,11.86,1.66,0.0,0.0
2019-12-08 17:10:00,0.0,0.0,0.0,11.46,2.0,0.0,0.0
2019-12-08 18:10:00,0.0,0.0,0.0,11.3,2.21,0.0,0.0
2019-12-08 19:10:00,0.0,0.0,0.0,11.33,2.69,0.0,0.0
2019-12-08 20:10:00,0.0,0.0,0.0,11.49,2.9,0.0,0.0
2019-12-08 21:10:00,0.0,0.0,0.0,11.53,3.17,0.0,0.0
2019-12-08 22:10:00,0.0,0.0,0.0,11.86,4.0,0.0,0.0
2019-12-08 23:10:00,0.0,0.0,0.0,11.78,4.48,0.0,0.0
2019-12-09 00:10:00,0.0,0.0,0.0,11.61,4.34,0.0,0.0
2019-12-09 01:10:00,0.0,0.0,0.0,11.59,4.62,0.0,0.0
2019-12-09 02:10:00,0.0,0.0,0.0,11.61,4.69,0.0,0.0
2019-12-09 03:10:00,0.0,0.0,0.0,11.55,4.62,0.0,0.0
2019-12-09 04:10:00,0.0,0.0,0.0,11.72,4.41,0.0,0.0
2019-12-09 05:10:00,0.0,0.0,0.0,11.88,4.0,0.0,0.0
2019-12-09 06:10:00,0.0,0.0,0.0,11.8,4.28,0.0,0.0
2019-12-09 07:10:00,39.06,21.46,7.17,11.78,4.69,0.0,0.039060000000000004
2019-12-09 08:10:00,283.0,90.39,14.58,11.96,4.9,0.0,0.283
2019-12-09 09:10:00,558.05,161.16,20.07,12.37,4.9,0.0,0.5580499999999999
2019-12-09 10:10:00,2022.03,532.35,23.15,12.4,5.31,0.0,2.02203
2019-12-09 11:10:00,2149.6,567.38,23.46,12.38,4.69,0.0,2.1496
2019-12-09 12:10:00,105.12,41.95,20.96,12.57,4.21,0.0,0.10512
2019-12-09 13:10:00,38.84,21.46,15.95,12.72,4.0,0.0,0.038840000000000006
2019-12-09 14:10:00,230.49,77.61,8.92,12.87,3.59,0.0,0.23049
2019-12-09 15:10:00,0.0,0.0,0.0,12.67,3.79,0.0,0.0
2019-12-09 16:10:00,0.0,0.0,0.0,12.64,4.14,0.0,0.0
2019-12-09 17:10:00,0.0,0.0,0.0,12.48,3.93,0.0,0.0
2019-12-09 18:10:00,0.0,0.0,0.0,12.35,3.93,0.0,0.0
2019-12-09 19:10:00,0.0,0.0,0.0,12.26,3.86,0.0,0.0
2019-12-09 20:10:00,0.0,0.0,0.0,12.06,4.14,0.0,0.0
2019-12-09 21:10:00,0.0,0.0,0.0,11.61,4.0,0.0,0.0
2019-12-09 22:10:00,0.0,0.0,0.0,10.92,3.45,0.0,0.0
2019-12-09 23:10:00,0.0,0.0,0.0,11.27,3.38,0.0,0.0
2019-12-10 00:10:00,0.0,0.0,0.0,11.23,4.0,0.0,0.0
2019-12-10 01:10:00,0.0,0.0,0.0,11.04,4.07,0.0,0.0
2019-12-10 02:10:00,0.0,0.0,0.0,10.89,3.59,0.0,0.0
2019-12-10 03:10:00,0.0,0.0,0.0,10.8,2.9,0.0,0.0
2019-12-10 04:10:00,0.0,0.0,0.0,10.75,2.14,0.0,0.0
2019-12-10 05:10:00,0.0,0.0,0.0,11.01,1.79,0.0,0.0
2019-12-10 06:10:00,0.0,0.0,0.0,11.15,2.21,0.0,0.0
2019-12-10 07:10:00,744.34,221.1,7.03,11.23,2.62,0.0,0.74434
2019-12-10 08:10:00,1399.5,377.54,14.45,11.43,3.45,0.0,1.3995
2019-12-10 09:10:00,1000.71,269.82,19.95,10.84,6.21,0.0,1.00071
2019-12-10 10:10:00,1505.84,395.73,23.04,10.88,6.21,0.0,1.5058399999999998
2019-12-10 11:10:00,407.38,121.96,23.37,10.78,6.97,0.0,0.40738
2019-12-10 12:10:00,688.68,192.15,20.9,10.74,7.59,0.0,0.68868
2019-12-10 13:10:00,399.38,119.72,15.91,10.8,8.14,0.0,0.39938
2019-12-10 14:10:00,667.53,192.61,8.9,10.62,8.62,0.0,0.66753
2019-12-10 15:10:00,0.0,0.0,0.0,10.41,9.79,0.0,0.0
2019-12-10 16:10:00,0.0,0.0,0.0,10.25,10.62,0.0,0.0
2019-12-10 17:10:00,0.0,0.0,0.0,10.12,11.31,0.0,0.0
2019-12-10 18:10:00,0.0,0.0,0.0,9.77,11.79,0.0,0.0
2019-12-10 19:10:00,0.0,0.0,0.0,9.45,12.07,0.0,0.0
2019-12-10 20:10:00,0.0,0.0,0.0,8.98,12.14,0.0,0.0
2019-12-10 21:10:00,0.0,0.0,0.0,8.5,12.0,0.0,0.0
2019-12-10 22:10:00,0.0,0.0,0.0,8.07,7.59,0.0,0.0
2019-12-10 23:10:00,0.0,0.0,0.0,8.01,8.21,0.0,0.0
2019-12-11 00:10:00,0.0,0.0,0.0,7.84,8.34,0.0,0.0
2019-12-11 01:10:00,0.0,0.0,0.0,7.72,7.72,0.0,0.0
2019-12-11 02:10:00,0.0,0.0,0.0,7.39,6.69,0.0,0.0
2019-12-11 03:10:00,0.0,0.0,0.0,7.16,5.86,0.0,0.0
2019-12-11 04:10:00,0.0,0.0,0.0,6.97,5.52,0.0,0.0
2019-12-11 05:10:00,0.0,0.0,0.0,6.74,5.24,0.0,0.0
2019-12-11 06:10:00,0.0,0.0,0.0,6.51,5.17,0.0,0.0
2019-12-11 07:10:00,698.22,203.17,6.9,6.49,5.24,0.0,0.6982200000000001
2019-12-11 08:10:00,1509.34,396.58,14.32,7.18,4.9,0.0,1.50934
2019-12-11 09:10:00,2180.48,565.78,19.84,7.92,4.41,0.0,2.18048
2019-12-11 10:10:00,2509.61,658.68,22.94,9.38,3.66,0.0,2.5096100000000003
2019-12-11 11:10:00,2383.96,627.81,23.29,10.02,3.45,0.0,2.38396
2019-12-11 12:10:00,2217.78,587.0,20.84,10.43,3.03,0.0,2.2177800000000003
2019-12-11 13:10:00,1536.66,411.64,15.88,10.73,2.76,0.0,1.5366600000000001
2019-12-11 14:10:00,775.89,223.45,8.88,10.69,2.41,0.0,0.77589
2019-12-11 15:10:00,0.0,0.0,0.0,9.94,2.34,0.0,0.0
2019-12-11 16:10:00,0.0,0.0,0.0,9.5,2.55,0.0,0.0
2019-12-11 17:10:00,0.0,0.0,0.0,8.95,2.62,0.0,0.0
2019-12-11 18:10:00,0.0,0.0,0.0,8.51,2.83,0.0,0.0
2019-12-11 19:10:00,0.0,0.0,0.0,8.27,3.72,0.0,0.0
2019-12-11 20:10:00,0.0,0.0,0.0,7.96,3.59,0.0,0.0
2019-12-11 21:10:00,0.0,0.0,0.0,7.65,3.52,0.0,0.0
2019-12-11 22:10:00,0.0,0.0,0.0,7.34,3.38,0.0,0.0
2019-12-11 23:10:00,0.0,0.0,0.0,7.49,3.38,0.0,0.0
2019-12-12 00:10:00,0.0,0.0,0.0,7.59,3.38,0.0,0.0
2019-12-12 01:10:00,0.0,0.0,0.0,8.03,3.38,0.0,0.0
2019-12-12 02:10:00,0.0,0.0,0.0,8.33,3.38,0.0,0.0
2019-12-12 03:10:00,0.0,0.0,0.0,8.53,3.38,0.0,0.0
2019-12-12 04:10:00,0.0,0.0,0.0,8.66,3.38,0.0,0.0
2019-12-12 05:10:00,0.0,0.0,0.0,8.94,3.38,0.0,0.0
